12,87,24,18,93,25,42,92,64,98,39,80,28,27,40,17,98,85,81,73,41,65,7,46,89,20,91,51,10,26,78,98,10,96,16,24,13,99,82,89,9,70,18,3,59,97,28,68,2,43,81,63,45,45,21,46,80,77,28,72,33,91,82,37,19,40,69,32,10,16,4,98,3,91,63,71,46,3,86,92,91,23,49,66,45,15,53,64,74,69,43,35,71,9,55,18,88,81,83,19
28,96,57,85,39,82,60,53,82,50,99,76,90,35,81,10,41,15,91,4,87,5,57,40,72,69,26,94,35,45,82,65,20,67,64,95,66,63,27,63,55,99,82,23,70,67,44,35,27,45,76,72,89,78,32,22,38,16,12,70,55,66,17,36,68,34,55,23,71,86,43,78,88,28,49,87,22,33,70,5,24,90,66,90,68,9,75,42,35,41,56,50,51,57,7,89,81,45,55,36
11,20,64,41,2,98,84,61,28,44,0,5,45,6,45,65,99,27,67,58,58,13,88,30,29,93,26,31,21,60,6,76,77,34,94,3,26,24,87,70,25,14,13,91,40,51,4,44,11,42,89,53,77,97,77,98,32,34,12,9,71,53,40,68,37,23,27,11,12,41,38,75,40,97,32,44,99,97,89,78,88,82,19,78,71,52,98,80,56,96,70,92,12,78,98,72,73,45,53,17
24,93,31,69,3,13,13,80,64,33,98,35,45,33,20,88,33,61,96,84,24,46,54,16,71,46,63,61,98,60,70,53,43,72,54,95,50,50,75,57,39,18,15,22,97,35,47,78,58,9,39,12,48,68,92,77,38,15,98,56,49,52,81,4,63,44,92,72,79,25,38,82,86,38,45,6,31,31,19,35,99,84,2,88,21,58,5,74,80,77,56,35,51,18,7,86,37,11,59,52
42,74,99,33,71,56,25,9,22,85,46,7,96,62,57,65,49,92,83,5,39,17,92,2,68,2,31,68,31,59,69,19,72,67,93,25,85,69,16,64,32,95,51,94,31,49,39,89,60,42,36,44,28,54,12,25,81,97,64,69,25,57,78,63,16,26,34,29,69,31,79,80,75,18,72,44,65,98,71,19,63,42,7,88,22,24,91,17,54,67,44,88,4,47,39,75,17,88,78,4
14,10,19,29,63,56,68,10,81,68,59,83,26,45,5,82,49,90,41,91,34,17,74,2,87,91,75,27,78,97,27,77,19,66,4,53,22,78,25,65,56,81,35,86,7,60,61,59,42,56,25,26,47,86,70,97,35,17,41,71,81,40,31,84,41,82,63,60,40,52,60,71,65,75,35,53,81,88,94,27,29,16,85,21,71,0,30,32,96,7,18,5,36,53,84,15,49,50,44,25
97,1,18,89,96,53,61,71,51,17,15,47,23,14,42,65,55,10,13,40,52,30,64,33,33,55,34,11,91,20,3,30,43,68,29,27,97,95,24,17,38,58,81,78,92,71,81,22,10,18,60,39,37,4,72,67,37,84,56,41,19,49,79,31,13,84,3,54,84,14,67,59,85,95,2,93,48,85,41,62,73,11,0,73,60,64,93,39,96,62,90,13,39,83,98,89,78,49,65,7
67,27,37,96,51,0,53,42,1,78,18,52,43,93,68,7,48,6,71,49,91,64,58,22,24,54,19,2,96,13,15,99,19,33,95,45,74,4,21,59,11,51,37,17,44,37,69,46,15,91,40,72,78,15,15,2,69,15,72,96,81,50,45,88,63,19,32,9,97,22,33,44,84,12,38,40,26,41,78,86,84,72,87,5,72,42,20,4,17,92,76,58,32,25,77,60,5,48,53,25
5,60,49,92,58,96,87,66,77,75,76,27,36,85,11,8,63,39,15,20,98,28,91,4,45,74,12,59,34,78,34,77,87,53,81,24,23,94,47,76,55,54,26,42,16,48,21,46,13,69,96,66,33,32,26,76,68,44,46,83,83,27,32,99,41,98,40,83,4,86,85,68,92,38,65,43,1,49,88,97,52,65,46,65,81,68,44,55,26,4,56,78,48,64,92,28,22,27,1,18
8,38,42,26,83,28,74,94,67,82,75,19,56,49,30,18,81,67,18,72,53,85,56,99,30,6,20,27,46,36,21,74,48,69,89,14,23,19,81,52,94,50,87,43,29,37,22,98,33,74,46,55,8,28,64,23,81,42,96,77,8,46,48,30,61,1,71,86,60,15,94,61,85,65,78,3,97,12,70,93,84,21,94,71,90,66,65,19,4,65,33,80,23,4,44,48,2,56,82,28
66,35,38,17,79,85,69,43,49,61,25,68,71,3,93,86,52,76,40,94,35,51,81,94,82,14,38,81,21,30,1,40,30,42,26,48,82,76,91,4,97,22,70,43,40,64,8,19,10,57,96,25,16,87,92,14,53,44,35,65,46,87,21,19,60,84,38,29,76,44,4,75,84,35,97,13,81,38,53,17,5,18,70,64,34,76,24,42,50,12,94,37,40,26,58,9,0,50,83,56
26,79,43,65,52,20,40,80,89,78,33,15,91,18,60,27,16,57,85,83,59,95,79,64,50,66,35,58,77,88,13,30,54,97,90,25,75,5,11,13,35,44,52,71,78,79,46,22,65,31,92,43,65,99,96,31,99,78,15,85,85,81,3,1,65,2,60,93,27,34,51,11,45,71,48,15,43,8,86,71,20,12,92,45,95,70,65,55,1,59,25,96,89,25,28,53,41,50,5,75
18,52,95,31,79,81,97,93,51,80,87,91,92,44,65,72,89,57,5,95,37,5,92,67,8,54,22,20,42,94,74,92,2,10,52,67,17,61,66,14,73,71,3,20,71,34,4,44,60,55,64,83,45,10,37,13,60,27,22,24,58,76,51,57,6,95,89,81,92,98,55,27,91,91,22,66,1,72,95,74,50,77,60,86,29,90,47,91,73,38,7,89,39,41,55,96,20,46,13,76
44,22,52,62,0,37,92,53,88,71,12,87,31,47,74,81,16,64,27,15,48,98,8,53,90,66,88,49,35,26,45,54,58,19,30,28,25,97,86,92,98,93,3,1,26,19,57,91,67,74,79,56,19,97,27,46,13,98,71,34,48,42,17,62,26,57,29,11,17,45,55,18,77,35,17,54,95,7,26,71,8,97,81,61,47,89,35,60,92,84,14,26,26,52,43,55,76,40,75,68
90,46,73,21,18,60,78,83,80,72,50,6,71,99,26,51,60,56,15,36,22,68,19,33,31,28,92,25,92,61,78,54,32,58,81,61,23,60,42,86,11,51,80,19,33,8,54,27,25,92,95,20,25,38,45,21,27,40,90,89,68,52,91,19,94,96,74,13,17,64,27,0,13,28,24,71,87,99,99,23,73,64,99,0,65,58,28,93,12,59,34,83,69,52,18,59,60,60,25,37
34,41,10,61,64,94,6,97,13,74,33,27,40,67,16,3,52,91,53,35,67,80,1,57,29,44,30,60,9,65,10,27,74,62,89,32,54,38,35,71,51,31,79,37,25,7,42,2,36,14,6,68,6,89,69,53,40,52,31,19,63,46,87,48,64,6,53,77,77,83,49,14,55,82,83,36,1,63,31,22,2,28,24,95,59,41,20,84,93,35,92,2,6,15,7,5,44,31,73,19
54,64,24,53,65,92,13,24,5,33,51,76,20,9,17,35,22,92,89,22,85,68,84,42,91,47,7,40,74,78,91,70,90,12,67,37,3,71,29,66,28,96,78,60,84,16,81,96,97,72,83,52,41,51,34,85,79,82,61,18,84,72,49,27,41,81,85,8,41,80,31,51,62,22,93,88,89,24,57,75,65,11,42,1,94,39,28,39,78,81,57,20,9,10,82,55,46,51,18,3
30,72,54,17,41,32,89,19,57,45,96,55,24,86,52,73,30,48,32,1,52,46,30,60,22,10,41,51,39,37,42,38,6,54,45,93,56,24,60,62,50,8,81,32,85,2,96,22,57,9,25,98,18,16,50,83,41,94,95,30,90,37,80,20,2,57,48,69,41,59,16,6,87,70,51,43,64,97,74,19,14,19,94,29,12,43,20,89,4,61,51,61,29,30,71,12,28,61,29,28
53,26,81,97,92,18,10,47,64,6,19,43,20,76,16,71,43,50,7,59,36,59,65,80,8,55,77,57,99,39,15,2,67,46,65,88,37,96,37,93,32,73,24,97,41,7,41,52,14,99,69,77,53,70,91,94,60,1,89,37,41,53,48,25,91,16,76,74,10,27,33,47,13,14,26,63,34,67,38,1,14,24,43,99,70,37,49,97,54,70,27,36,6,99,51,79,24,98,6,25
31,66,42,86,66,21,64,39,43,27,59,93,62,88,23,17,9,49,55,53,67,78,19,39,0,96,40,13,62,47,39,36,60,12,69,47,82,57,32,48,73,9,53,26,11,34,74,18,76,34,69,75,43,53,58,52,46,2,86,69,81,50,77,96,88,23,32,49,18,75,35,52,16,7,80,57,25,93,28,65,22,22,37,28,78,63,92,7,54,17,0,79,71,63,67,22,32,56,38,87
2,24,99,0,99,16,59,36,72,0,26,53,73,20,46,58,13,48,18,25,30,24,95,1,74,55,81,52,39,58,25,69,54,40,63,98,23,36,29,61,3,56,34,54,91,47,6,50,16,9,9,83,38,12,57,77,28,98,25,43,34,6,96,14,74,57,98,33,56,48,35,76,19,56,21,74,89,41,10,27,49,30,36,30,48,42,31,41,83,85,69,25,11,85,26,96,59,20,79,33
48,72,94,68,73,33,63,81,91,82,88,87,88,97,94,3,70,66,66,32,25,57,49,70,79,9,64,34,29,24,14,69,61,76,79,76,36,68,56,15,79,49,50,0,97,81,37,13,90,23,26,93,54,47,7,91,22,23,88,64,68,28,51,66,68,18,26,11,18,17,67,2,9,51,53,76,6,49,72,97,72,51,43,6,98,21,15,14,68,88,53,12,79,92,46,50,98,84,32,79
55,25,95,73,55,23,83,2,93,31,84,73,51,91,91,17,85,44,67,47,3,11,43,29,64,54,23,17,4,3,77,21,16,93,41,47,55,70,51,75,37,12,20,36,3,79,61,87,1,28,65,54,16,85,75,44,81,65,8,0,0,66,97,90,54,62,57,57,49,43,62,14,93,92,9,91,90,7,25,84,93,35,16,76,38,23,5,31,17,97,65,89,61,50,75,71,14,29,81,40
22,3,38,57,66,50,61,24,75,84,53,74,40,24,7,64,50,21,52,31,57,25,40,51,78,72,52,42,17,38,77,61,25,85,61,90,97,58,10,87,62,80,55,33,44,90,49,37,43,10,20,92,76,50,82,97,62,86,78,93,98,18,7,37,7,91,49,54,62,16,67,91,11,65,69,77,70,7,7,87,22,14,98,6,17,84,84,74,2,64,27,10,79,16,89,43,72,18,25,52
41,94,75,26,42,29,81,11,81,5,26,55,79,91,70,83,19,0,19,23,7,74,52,97,89,57,11,94,76,25,5,51,81,54,46,28,39,72,64,88,2,72,93,97,38,71,31,88,45,6,23,71,98,2,45,66,42,78,37,85,17,87,35,55,99,74,74,25,45,42,44,47,36,30,20,34,80,55,59,18,25,23,48,69,1,33,53,79,8,79,86,60,34,78,71,14,37,38,97,63
97,6,43,3,61,76,35,67,81,11,85,86,19,19,59,93,38,65,53,66,21,94,16,66,56,83,12,57,59,6,96,42,58,96,20,19,80,45,8,25,98,85,97,97,93,99,41,15,19,77,75,71,84,30,41,2,90,77,46,78,63,77,8,75,14,43,27,22,98,40,13,93,57,28,67,36,97,18,72,56,42,97,38,81,30,25,58,27,54,18,29,3,99,30,62,20,76,22,83,50
72,18,16,78,63,82,14,56,62,5,5,71,4,89,36,65,39,26,44,88,84,99,68,80,11,10,94,27,65,47,59,74,34,22,84,23,80,59,18,47,10,1,65,49,12,57,98,9,94,96,81,50,77,94,65,72,50,36,67,52,88,87,90,15,45,31,36,81,4,12,85,79,8,97,78,82,34,18,67,53,11,84,33,69,65,8,96,40,56,12,73,44,92,65,59,22,11,49,3,81
21,16,4,81,10,1,42,80,16,82,38,31,68,13,40,3,54,21,49,37,34,96,24,92,39,41,86,42,37,55,71,84,15,86,32,95,80,51,58,63,66,16,24,74,74,41,75,79,24,56,68,90,0,66,47,25,91,11,42,69,15,99,43,60,11,53,16,82,81,45,22,2,62,85,70,17,72,50,18,98,65,7,18,80,86,81,84,48,39,7,3,68,9,88,48,67,73,63,63,20
24,93,97,78,34,66,27,14,96,29,53,41,93,43,4,7,80,62,73,29,69,67,43,74,42,53,92,73,37,2,44,8,87,97,73,71,9,39,46,20,53,69,52,9,53,61,75,65,84,40,86,10,90,33,51,57,50,23,35,80,73,53,77,93,84,44,53,95,70,33,98,41,15,52,76,99,15,33,20,81,78,27,89,96,16,33,18,54,46,16,20,85,4,66,47,99,92,59,25,9
7,79,94,50,42,45,94,37,56,52,41,17,3,54,1,46,64,80,76,50,26,99,49,54,12,12,36,49,5,77,6,55,8,11,73,98,32,38,54,71,39,80,97,93,74,3,82,49,64,1,35,12,82,74,82,8,30,40,38,29,8,45,31,79,46,85,9,91,81,3,13,25,26,5,11,45,1,55,80,9,29,87,85,4,41,94,72,33,28,64,68,92,0,24,62,93,48,18,47,88
93,91,68,61,87,9,85,77,62,36,7,74,59,28,0,21,60,27,37,51,13,75,63,16,35,21,24,1,43,17,96,82,8,91,15,38,18,23,17,31,8,95,70,92,57,93,32,72,24,41,33,21,80,95,75,18,28,51,26,65,85,84,34,45,39,24,66,67,12,61,2,36,10,5,43,17,4,70,58,41,89,51,77,1,84,75,2,12,16,97,10,66,97,52,46,24,61,25,52,33
27,64,60,62,39,96,11,75,52,57,13,57,93,84,76,33,7,32,60,64,21,53,51,14,51,35,39,57,59,18,56,79,18,24,14,24,91,14,62,87,63,26,60,58,84,53,73,12,75,12,17,28,64,88,11,73,13,45,11,3,57,53,16,33,1,34,38,68,69,51,42,92,70,73,0,95,92,93,29,98,61,26,82,46,1,27,14,29,13,41,11,45,2,58,29,10,10,27,56,50
14,5,43,24,70,24,58,91,88,16,81,20,15,13,42,31,71,69,31,73,19,8,55,28,40,96,90,11,43,89,84,65,36,79,83,56,83,57,76,77,69,22,41,96,60,91,29,89,16,98,38,40,95,82,30,5,49,14,84,73,33,47,48,98,31,15,83,36,29,85,48,13,93,54,4,97,66,58,68,49,67,1,94,45,50,44,70,53,48,78,6,68,73,2,43,21,74,43,65,44
7,93,59,31,49,25,46,41,78,33,38,91,45,35,6,32,53,2,47,87,45,30,87,51,78,79,40,91,10,82,22,23,93,23,41,74,41,62,95,25,97,29,75,14,39,14,22,38,96,10,68,71,96,77,99,76,5,7,52,70,84,55,30,95,11,15,98,21,93,32,90,90,7,21,90,16,54,73,11,63,56,1,94,99,14,50,27,16,24,64,68,34,10,25,41,41,98,80,3,24
16,0,45,63,19,78,64,74,86,82,21,31,95,88,13,82,60,30,80,60,88,82,97,28,63,56,79,82,80,49,17,74,69,87,47,55,56,31,79,35,85,52,29,42,42,36,38,22,11,58,80,68,99,42,36,34,3,16,0,62,99,82,94,37,65,47,62,8,41,57,26,29,50,45,74,35,53,54,85,26,18,57,70,22,68,49,75,27,51,12,51,39,30,17,36,3,58,91,76,95
74,30,80,53,32,50,17,53,67,0,81,48,31,73,44,41,11,72,69,15,72,34,57,28,5,86,99,33,8,71,77,61,78,89,51,88,76,17,89,17,31,21,59,50,30,3,8,57,72,94,92,86,21,61,23,39,72,51,47,46,51,84,45,96,22,19,70,41,21,56,65,93,82,51,84,50,75,6,98,2,77,42,60,13,78,91,40,16,66,12,15,24,69,43,65,47,76,63,27,10
32,66,35,16,29,98,4,69,76,72,64,66,53,45,68,9,23,31,17,31,79,53,75,9,40,40,24,38,85,37,74,11,79,87,70,11,6,44,84,79,87,70,39,93,47,49,70,24,75,56,23,45,45,96,31,78,90,25,75,89,74,65,84,39,98,52,86,66,74,57,2,78,46,38,43,9,14,82,62,91,69,0,62,29,13,29,66,82,56,92,20,81,69,95,5,21,86,0,94,94
62,4,49,18,53,45,98,7,52,21,64,8,62,83,19,73,3,54,26,69,86,4,10,82,36,21,9,51,32,21,23,13,87,68,29,64,50,44,76,68,31,59,30,34,28,12,18,85,75,31,18,32,73,25,8,58,94,67,81,31,35,46,74,30,98,50,20,94,53,54,23,58,77,58,37,26,73,76,54,24,2,23,76,0,3,91,40,61,60,71,70,83,63,45,32,84,84,99,35,77
91,24,32,20,8,60,54,15,87,81,84,18,13,56,28,12,69,74,27,7,10,58,34,82,83,40,95,32,25,53,42,74,40,76,32,78,91,55,92,43,36,24,73,78,87,52,69,6,16,20,14,10,72,27,67,32,89,50,36,67,64,22,89,34,39,10,77,36,23,49,20,14,82,83,71,85,84,55,94,31,70,88,15,5,38,31,1,13,9,0,89,41,18,24,78,13,35,38,39,76
74,33,82,66,99,0,28,88,55,82,48,33,55,5,96,75,6,84,96,7,8,64,27,23,60,79,95,57,5,57,50,45,15,17,56,37,6,49,6,37,3,13,57,26,52,55,85,13,27,2,6,50,42,32,68,10,5,58,5,19,4,70,82,98,32,2,18,37,48,59,69,57,78,59,3,95,6,0,71,5,93,82,29,2,51,99,3,83,49,45,31,47,43,86,32,33,30,59,94,49
37,48,64,67,33,48,72,82,29,73,4,5,87,0,25,21,40,80,46,33,98,34,88,3,28,22,14,91,26,70,64,47,6,21,68,45,18,61,69,2,26,21,54,76,41,26,59,42,60,11,92,49,12,61,51,2,60,61,39,10,34,81,56,58,8,57,98,65,31,80,3,79,11,44,7,77,80,11,61,1,62,71,31,15,78,14,34,45,70,65,85,57,22,58,68,45,64,95,68,84
27,93,10,79,8,12,38,68,54,74,22,48,99,37,48,62,49,40,80,93,22,53,95,66,95,45,57,52,76,61,12,84,43,77,74,68,60,51,7,65,76,66,90,95,43,36,58,84,10,5,95,24,14,75,61,73,98,44,84,62,55,86,92,92,61,37,4,21,63,79,1,98,33,15,17,56,62,99,22,58,87,72,42,70,66,88,70,68,16,1,70,15,66,44,9,89,74,98,33,6
32,36,20,30,3,97,90,99,58,5,10,98,22,26,75,82,43,21,25,73,66,36,5,62,9,86,31,88,5,27,82,64,66,15,26,50,52,12,67,69,97,70,10,11,90,72,93,39,69,26,45,52,73,60,39,95,31,58,21,17,65,1,93,30,23,46,32,7,0,24,30,31,54,56,76,96,26,93,71,36,93,91,19,79,81,29,91,5,75,30,18,93,91,49,3,95,77,79,87,44
40,85,39,44,95,14,98,16,83,43,68,38,87,84,24,73,82,14,49,93,55,26,31,69,6,37,40,4,52,80,19,47,6,27,96,7,52,74,83,67,30,74,22,32,62,80,6,6,25,29,13,62,29,93,89,14,54,69,38,58,73,93,64,3,24,21,31,59,87,16,21,7,31,81,63,80,4,99,7,26,31,33,79,22,67,56,17,12,37,82,53,82,36,25,93,37,10,18,8,40
48,46,19,8,8,5,31,47,30,8,10,55,61,11,26,39,14,41,36,67,3,19,21,5,63,39,71,5,88,25,70,85,91,66,77,85,14,70,14,61,24,69,81,29,72,97,20,24,98,54,23,68,81,40,36,28,24,14,44,69,34,25,59,5,38,24,64,95,33,41,25,43,26,74,42,34,37,92,33,65,18,46,7,33,2,1,3,50,30,48,61,0,25,45,27,99,9,76,90,47
33,25,90,57,29,79,42,7,97,2,91,31,81,78,50,87,18,26,2,37,21,13,65,84,79,25,17,81,47,43,24,61,2,85,32,92,55,50,4,22,59,96,53,27,57,30,19,47,94,39,80,83,73,53,26,20,60,5,77,4,62,60,59,54,77,29,28,95,46,57,32,68,21,79,78,24,60,37,26,49,6,70,86,7,62,41,87,49,59,11,32,49,72,0,60,98,36,99,49,28
1,23,0,37,7,12,61,94,74,1,60,23,79,27,98,91,74,52,91,36,42,79,35,34,25,82,95,21,18,80,87,61,87,98,48,82,70,49,99,50,79,93,74,58,51,9,70,45,2,69,23,84,7,13,86,21,87,65,11,25,16,40,75,94,13,98,35,80,78,15,21,25,52,40,57,48,5,77,83,16,11,50,18,49,56,3,53,74,12,27,94,4,37,74,33,38,17,80,44,52
73,90,66,86,47,98,32,67,56,37,16,9,82,94,13,66,22,25,37,10,45,60,67,51,20,16,87,77,7,18,31,25,33,30,42,21,84,31,1,58,70,86,18,75,11,85,22,43,60,67,16,91,42,34,7,13,22,14,66,30,10,54,60,37,5,91,76,51,52,92,81,90,24,79,39,59,42,92,40,35,94,44,16,39,2,39,83,99,23,29,99,69,65,70,47,15,25,80,69,20
8,70,91,68,85,25,67,62,94,47,71,29,74,30,36,66,38,20,35,66,8,77,28,22,92,12,25,53,31,24,33,61,23,20,26,24,53,48,54,76,71,20,4,75,57,69,95,35,34,81,77,5,45,2,12,31,41,68,76,73,0,13,30,70,14,10,6,53,3,11,13,90,65,58,94,87,72,53,64,22,16,89,19,50,46,27,15,20,8,95,83,84,71,81,76,58,89,34,61,47
63,41,31,23,67,87,39,87,8,24,59,88,3,53,56,10,94,79,23,86,94,85,45,8,28,28,18,84,81,36,97,38,91,17,59,74,57,95,82,59,87,28,12,83,36,95,81,18,24,66,63,10,10,75,52,78,96,23,95,39,69,55,5,71,26,20,96,86,94,82,52,98,96,64,98,66,73,61,71,32,47,99,60,15,72,87,27,16,64,80,78,34,0,43,89,32,22,40,56,15
99,94,24,41,13,65,13,46,76,86,4,34,52,62,91,69,95,90,99,39,93,79,22,13,4,18,97,53,74,65,44,33,4,56,33,52,75,18,1,7,74,81,40,77,76,43,82,38,51,20,37,32,40,17,22,19,72,10,37,95,67,60,71,11,42,71,29,95,28,39,94,76,88,92,65,12,39,44,37,60,36,59,1,54,28,11,92,87,34,14,79,64,80,6,39,13,9,29,35,4
13,86,9,12,25,60,43,48,52,9,80,28,73,77,59,7,58,17,82,30,79,42,61,14,60,30,96,82,52,51,2,9,8,32,46,49,49,89,29,67,67,44,34,24,33,50,90,2,47,31,55,91,46,4,25,71,25,95,52,94,64,61,95,1,7,70,20,40,30,9,58,69,88,15,62,35,7,37,81,9,40,93,35,20,96,11,63,3,7,75,24,54,37,34,3,6,48,33,17,62
30,49,72,37,73,85,3,30,42,89,63,88,13,42,54,70,26,74,4,96,7,16,32,55,85,3,32,53,11,56,87,74,19,18,79,90,21,97,47,10,7,32,61,18,12,36,40,94,79,32,79,73,28,20,55,13,16,16,51,70,53,49,18,85,2,88,68,95,63,64,48,28,27,93,88,74,55,14,43,49,62,37,73,78,77,13,45,98,63,65,73,4,45,76,57,58,13,75,15,23
68,45,31,15,84,50,45,35,32,81,58,1,73,2,8,15,75,40,8,89,43,69,32,98,90,44,82,51,36,30,60,79,99,19,80,16,6,58,94,26,67,10,66,81,7,71,31,43,68,42,82,73,67,26,80,99,13,33,25,40,67,94,98,2,21,79,2,54,22,91,9,17,45,81,21,33,2,50,91,18,12,39,82,93,47,86,11,72,39,81,3,73,32,54,58,73,11,64,60,27
69,77,21,77,33,64,28,86,5,46,96,63,42,6,27,28,11,5,54,34,67,29,14,40,88,35,84,90,22,47,21,38,89,63,49,35,18,5,60,82,57,25,67,92,85,39,31,26,27,30,62,6,10,25,60,39,62,80,88,97,80,38,63,58,24,58,73,78,57,91,9,5,44,71,77,42,62,22,55,48,4,58,62,92,84,15,28,63,2,10,73,37,17,62,2,19,62,9,67,27
65,52,69,35,20,56,61,38,48,18,77,40,25,40,93,21,75,70,73,9,29,10,76,47,18,71,88,81,68,57,79,52,54,27,82,51,89,27,71,27,54,89,14,84,32,32,12,76,69,81,43,91,36,58,97,55,76,21,16,49,68,79,70,91,38,24,85,97,57,41,31,48,99,45,54,40,95,92,14,85,59,11,12,86,13,88,16,96,30,26,75,67,10,22,59,74,19,23,45,8
47,14,18,27,50,95,91,91,3,57,59,84,7,31,89,57,67,83,77,50,7,88,67,30,65,63,38,77,86,80,20,72,46,6,38,45,92,84,36,18,96,25,92,72,67,91,60,78,32,1,6,36,45,95,0,58,46,88,61,86,56,14,5,23,36,87,37,1,93,43,64,83,46,58,53,82,96,95,63,74,3,59,44,84,73,84,26,50,6,79,99,4,22,50,61,82,20,69,35,79
53,58,85,89,37,23,89,87,41,17,62,51,24,87,82,97,69,20,50,52,60,86,95,13,44,60,61,95,96,71,61,26,59,83,20,44,73,55,46,50,94,39,9,88,16,48,79,34,67,64,12,99,19,83,18,66,63,72,44,76,61,93,90,70,55,35,92,40,66,37,23,14,73,99,57,21,77,6,96,96,80,26,27,32,58,62,7,76,65,54,81,1,10,70,88,0,48,38,32,81
55,39,68,30,40,97,25,19,25,96,89,57,75,48,96,34,65,58,11,93,28,15,75,12,56,22,3,3,11,57,73,39,74,15,40,41,58,97,91,61,36,87,50,68,64,23,26,62,74,53,34,89,26,38,52,40,64,55,73,18,94,21,8,67,23,49,82,59,8,54,76,68,67,50,57,40,65,7,47,32,96,41,29,57,22,83,12,35,63,0,77,2,24,73,67,14,79,82,44,14
41,66,53,19,77,66,22,76,81,12,74,56,8,40,21,52,92,50,45,39,37,47,96,7,77,73,43,94,83,42,60,82,62,32,91,29,87,9,80,55,61,35,54,50,25,20,94,84,51,14,21,28,37,4,77,94,70,45,41,4,22,28,92,38,52,92,94,75,48,92,64,82,70,89,78,1,92,46,82,57,78,59,43,68,20,31,44,57,55,97,59,41,67,75,32,32,43,15,98,32
25,19,35,58,50,39,58,47,26,75,1,24,63,84,25,63,85,24,17,20,48,37,19,51,32,22,14,94,57,46,58,77,47,50,31,58,24,84,18,81,73,97,31,79,96,35,78,83,49,69,47,18,98,77,84,88,99,83,26,27,24,63,90,79,17,24,76,13,53,67,38,0,6,36,46,51,5,40,55,97,44,31,45,87,98,39,78,69,66,42,58,40,58,90,56,10,6,51,62,71
58,65,29,82,30,46,12,61,31,32,83,59,28,28,83,93,18,3,81,77,45,6,47,11,8,97,42,15,79,36,44,53,77,83,38,78,2,62,56,51,27,17,38,33,59,99,12,29,6,63,92,3,70,85,26,52,18,18,74,33,4,97,82,95,87,29,82,45,89,4,91,55,46,29,50,28,67,13,51,8,85,12,8,16,43,41,83,92,56,86,60,83,87,23,47,29,35,43,45,29
17,66,39,2,72,36,56,40,35,98,84,4,66,65,47,91,88,65,51,46,45,89,89,3,44,7,68,23,81,20,92,24,68,22,91,19,73,6,44,6,84,42,57,57,1,56,17,21,75,56,41,69,92,98,83,27,77,36,57,64,68,33,58,14,5,60,36,44,74,28,18,81,21,44,61,2,32,31,1,88,90,46,47,25,78,23,32,69,38,63,41,37,48,79,38,51,83,42,52,41
19,73,47,47,38,59,48,47,37,80,95,46,34,69,74,21,85,33,36,82,28,67,5,10,86,80,33,42,6,9,18,89,78,60,68,16,99,99,87,19,75,84,31,57,68,95,2,78,4,16,66,50,6,70,13,51,67,37,61,57,26,5,41,27,62,5,67,73,1,58,22,85,46,16,6,43,35,48,41,91,77,54,37,89,43,68,83,8,46,16,49,62,38,29,92,69,43,4,95,63
27,29,77,46,93,80,4,89,63,69,15,19,95,69,79,72,68,51,83,93,21,58,27,84,9,60,46,16,24,37,0,31,53,77,63,48,76,90,95,63,64,94,45,76,0,29,66,69,50,20,0,91,20,1,42,69,1,92,37,33,33,87,64,26,69,84,66,17,6,30,95,77,56,19,29,27,13,50,83,79,94,77,66,4,36,8,10,51,35,94,47,84,53,62,30,76,29,19,7,16
63,48,63,19,24,22,35,1,72,14,56,51,9,58,39,55,21,60,89,60,73,14,81,11,83,11,24,93,89,53,98,93,43,66,15,45,14,47,79,13,73,9,79,21,37,95,74,94,23,74,55,68,29,46,42,48,67,51,35,13,97,41,11,18,16,62,7,42,42,93,41,74,80,76,87,64,35,60,74,87,36,30,70,15,97,29,64,97,23,67,78,63,11,66,15,31,98,60,4,75
88,31,52,29,33,81,88,53,58,78,12,6,77,48,76,67,71,96,20,87,97,10,18,75,15,77,62,14,60,55,65,75,55,98,99,4,77,40,82,16,41,11,38,44,54,71,86,62,89,47,60,2,39,17,78,77,13,77,13,55,18,73,92,3,13,37,50,78,48,71,90,30,13,4,46,86,71,73,20,44,91,0,25,12,94,63,35,38,20,22,91,0,27,26,98,67,19,35,31,16
20,7,13,17,57,30,88,35,71,91,5,39,56,69,63,17,47,79,8,49,2,12,58,26,80,89,3,87,5,78,67,36,41,4,23,83,86,7,55,64,75,0,67,28,16,51,44,57,62,80,19,39,27,82,14,7,48,87,36,68,27,1,29,93,24,69,97,52,45,79,31,40,24,43,74,2,45,30,10,28,45,45,24,25,58,27,8,59,90,15,35,99,70,86,37,74,70,73,3,46
54,92,11,83,48,79,14,83,8,11,62,18,76,8,23,81,76,4,34,97,60,38,61,29,44,32,69,37,6,99,32,71,26,63,74,53,34,41,76,78,12,25,51,78,53,16,22,62,63,56,97,66,39,6,85,16,30,81,38,16,10,77,76,8,79,90,91,13,34,70,47,35,27,56,84,35,86,83,76,28,10,6,74,50,2,65,32,20,77,57,22,52,3,60,67,35,48,42,99,62
24,8,28,93,9,61,38,83,21,50,29,47,5,9,5,4,2,26,6,13,58,70,35,76,47,94,32,67,88,48,87,43,83,13,3,2,78,81,41,40,27,49,99,27,28,75,46,93,55,63,33,21,36,85,4,53,72,52,46,14,29,71,95,72,63,85,63,92,6,3,26,21,84,65,86,9,71,8,47,71,47,39,11,24,15,65,7,98,8,49,29,25,34,27,11,56,54,26,64,42
